run,label,chamber,category,n,frac
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch4,question,23,0.033
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch4,request,19,0.0273
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch4,commitment,112,0.1609
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch4,status_report,424,0.6092
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch4,acknowledgment,7,0.0101
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch4,directive,3,0.0043
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch5,question,1,0.3333
exp11_llm_9b_allied_none/seed_1011,No-bonds,ch5,commitment,1,0.3333
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch1,commitment,136,0.1513
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch1,status_report,450,0.5006
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch1,request,25,0.0278
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch1,directive,10,0.0111
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch1,question,13,0.0145
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch2,status_report,354,0.426
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch2,question,21,0.0253
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch2,commitment,155,0.1865
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch2,request,136,0.1637
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch2,directive,25,0.0301
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch2,acknowledgment,2,0.0024
exp11_llm_9b_allied_none/seed_1213,No-bonds,?,commitment,21,0.2471
exp11_llm_9b_allied_none/seed_1213,No-bonds,?,status_report,53,0.6235
exp11_llm_9b_allied_none/seed_1213,No-bonds,?,request,5,0.0588
exp11_llm_9b_allied_none/seed_1213,No-bonds,?,question,2,0.0235
exp11_llm_9b_allied_none/seed_1213,No-bonds,?,directive,1,0.0118
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch3,request,131,0.146
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch3,status_report,536,0.5975
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch3,question,34,0.0379
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch3,commitment,162,0.1806
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch3,acknowledgment,3,0.0033
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch3,directive,1,0.0011
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch4,request,40,0.0455
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch4,status_report,490,0.5568
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch4,commitment,120,0.1364
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch4,directive,2,0.0023
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch4,question,27,0.0307
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch4,acknowledgment,1,0.0011
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch5,status_report,4,0.4
exp11_llm_9b_allied_none/seed_1213,No-bonds,ch5,question,1,0.1
exp11_llm_9b_allied_none/seed_123,No-bonds,ch1,status_report,434,0.4838
exp11_llm_9b_allied_none/seed_123,No-bonds,ch1,commitment,166,0.1851
exp11_llm_9b_allied_none/seed_123,No-bonds,ch1,directive,8,0.0089
exp11_llm_9b_allied_none/seed_123,No-bonds,ch1,request,17,0.019
exp11_llm_9b_allied_none/seed_123,No-bonds,ch1,question,16,0.0178
exp11_llm_9b_allied_none/seed_123,No-bonds,ch1,acknowledgment,5,0.0056
exp11_llm_9b_allied_none/seed_123,No-bonds,ch2,request,149,0.1741
exp11_llm_9b_allied_none/seed_123,No-bonds,ch2,commitment,159,0.1857
exp11_llm_9b_allied_none/seed_123,No-bonds,ch2,status_report,306,0.3575
exp11_llm_9b_allied_none/seed_123,No-bonds,ch2,directive,27,0.0315
exp11_llm_9b_allied_none/seed_123,No-bonds,ch2,question,32,0.0374
exp11_llm_9b_allied_none/seed_123,No-bonds,?,question,3,0.0288
exp11_llm_9b_allied_none/seed_123,No-bonds,?,commitment,13,0.125
exp11_llm_9b_allied_none/seed_123,No-bonds,?,status_report,23,0.2212
exp11_llm_9b_allied_none/seed_123,No-bonds,?,request,3,0.0288
exp11_llm_9b_allied_none/seed_123,No-bonds,ch3,commitment,202,0.2254
exp11_llm_9b_allied_none/seed_123,No-bonds,ch3,status_report,489,0.5458
exp11_llm_9b_allied_none/seed_123,No-bonds,ch3,acknowledgment,10,0.0112
exp11_llm_9b_allied_none/seed_123,No-bonds,ch3,request,170,0.1897
exp11_llm_9b_allied_none/seed_123,No-bonds,ch3,question,25,0.0279
exp11_llm_9b_allied_none/seed_123,No-bonds,ch3,directive,1,0.0011
exp11_llm_9b_allied_none/seed_123,No-bonds,ch4,status_report,437,0.5221
exp11_llm_9b_allied_none/seed_123,No-bonds,ch4,question,37,0.0442
exp11_llm_9b_allied_none/seed_123,No-bonds,ch4,commitment,137,0.1637
exp11_llm_9b_allied_none/seed_123,No-bonds,ch4,request,30,0.0358
exp11_llm_9b_allied_none/seed_123,No-bonds,ch4,acknowledgment,10,0.0119
exp11_llm_9b_allied_none/seed_123,No-bonds,ch4,directive,3,0.0036
exp11_llm_9b_allied_none/seed_123,No-bonds,ch5,status_report,37,0.2033
exp11_llm_9b_allied_none/seed_123,No-bonds,ch5,commitment,35,0.1923
exp11_llm_9b_allied_none/seed_123,No-bonds,ch5,acknowledgment,2,0.011
exp11_llm_9b_allied_none/seed_123,No-bonds,ch5,question,2,0.011
exp11_llm_9b_allied_none/seed_123,No-bonds,ch5,request,11,0.0604
exp11_llm_9b_allied_none/seed_123,No-bonds,ch5,directive,1,0.0055
exp11_llm_9b_allied_none/seed_42,No-bonds,ch1,status_report,434,0.5306
exp11_llm_9b_allied_none/seed_42,No-bonds,ch1,question,15,0.0183
exp11_llm_9b_allied_none/seed_42,No-bonds,ch1,commitment,97,0.1186
exp11_llm_9b_allied_none/seed_42,No-bonds,ch1,request,21,0.0257
exp11_llm_9b_allied_none/seed_42,No-bonds,ch1,acknowledgment,2,0.0024
exp11_llm_9b_allied_none/seed_42,No-bonds,ch1,directive,3,0.0037
exp11_llm_9b_allied_none/seed_42,No-bonds,?,commitment,81,0.2736
exp11_llm_9b_allied_none/seed_42,No-bonds,?,status_report,119,0.402
exp11_llm_9b_allied_none/seed_42,No-bonds,?,request,18,0.0608
exp11_llm_9b_allied_none/seed_42,No-bonds,?,question,13,0.0439
exp11_llm_9b_allied_none/seed_42,No-bonds,ch2,status_report,295,0.3683
exp11_llm_9b_allied_none/seed_42,No-bonds,ch2,question,21,0.0262
exp11_llm_9b_allied_none/seed_42,No-bonds,ch2,commitment,131,0.1635
exp11_llm_9b_allied_none/seed_42,No-bonds,ch2,request,170,0.2122
exp11_llm_9b_allied_none/seed_42,No-bonds,ch2,directive,16,0.02
exp11_llm_9b_allied_none/seed_42,No-bonds,ch2,acknowledgment,1,0.0012
exp11_llm_9b_allied_none/seed_42,No-bonds,ch3,status_report,511,0.5703
exp11_llm_9b_allied_none/seed_42,No-bonds,ch3,commitment,174,0.1942
exp11_llm_9b_allied_none/seed_42,No-bonds,ch3,request,157,0.1752
exp11_llm_9b_allied_none/seed_42,No-bonds,ch3,question,29,0.0324
exp11_llm_9b_allied_none/seed_42,No-bonds,ch3,directive,2,0.0022
exp11_llm_9b_allied_none/seed_42,No-bonds,ch3,acknowledgment,6,0.0067
exp11_llm_9b_allied_none/seed_42,No-bonds,ch4,commitment,110,0.1418
exp11_llm_9b_allied_none/seed_42,No-bonds,ch4,status_report,396,0.5103
exp11_llm_9b_allied_none/seed_42,No-bonds,ch4,request,40,0.0515
exp11_llm_9b_allied_none/seed_42,No-bonds,ch4,question,43,0.0554
exp11_llm_9b_allied_none/seed_42,No-bonds,ch4,acknowledgment,1,0.0013
exp11_llm_9b_allied_none/seed_42,No-bonds,ch5,status_report,21,0.25
exp11_llm_9b_allied_none/seed_42,No-bonds,ch5,commitment,13,0.1548
exp11_llm_9b_allied_none/seed_42,No-bonds,ch5,directive,2,0.0238
exp11_llm_9b_allied_none/seed_42,No-bonds,ch5,question,3,0.0357
exp11_llm_9b_allied_none/seed_42,No-bonds,ch5,request,6,0.0714
exp11_llm_9b_allied_none/seed_789,No-bonds,ch1,status_report,456,0.5772
exp11_llm_9b_allied_none/seed_789,No-bonds,ch1,commitment,119,0.1506
exp11_llm_9b_allied_none/seed_789,No-bonds,ch1,question,20,0.0253
exp11_llm_9b_allied_none/seed_789,No-bonds,ch1,request,27,0.0342
exp11_llm_9b_allied_none/seed_789,No-bonds,ch1,acknowledgment,1,0.0013
exp11_llm_9b_allied_none/seed_789,No-bonds,ch2,request,137,0.1568
exp11_llm_9b_allied_none/seed_789,No-bonds,ch2,question,54,0.0618
exp11_llm_9b_allied_none/seed_789,No-bonds,ch2,status_report,352,0.4027
exp11_llm_9b_allied_none/seed_789,No-bonds,ch2,commitment,170,0.1945
exp11_llm_9b_allied_none/seed_789,No-bonds,ch2,directive,3,0.0034
exp11_llm_9b_allied_none/seed_789,No-bonds,ch2,acknowledgment,1,0.0011
exp11_llm_9b_allied_none/seed_789,No-bonds,?,status_report,129,0.4674
exp11_llm_9b_allied_none/seed_789,No-bonds,?,request,12,0.0435
exp11_llm_9b_allied_none/seed_789,No-bonds,?,commitment,40,0.1449
exp11_llm_9b_allied_none/seed_789,No-bonds,?,directive,3,0.0109
exp11_llm_9b_allied_none/seed_789,No-bonds,?,acknowledgment,1,0.0036
exp11_llm_9b_allied_none/seed_789,No-bonds,?,question,3,0.0109
exp11_llm_9b_allied_none/seed_789,No-bonds,ch3,status_report,539,0.6016
exp11_llm_9b_allied_none/seed_789,No-bonds,ch3,request,158,0.1763
exp11_llm_9b_allied_none/seed_789,No-bonds,ch3,question,28,0.0312
exp11_llm_9b_allied_none/seed_789,No-bonds,ch3,commitment,233,0.26
exp11_llm_9b_allied_none/seed_789,No-bonds,ch3,acknowledgment,3,0.0033
exp11_llm_9b_allied_none/seed_789,No-bonds,ch4,commitment,121,0.1485
exp11_llm_9b_allied_none/seed_789,No-bonds,ch4,status_report,326,0.4
exp11_llm_9b_allied_none/seed_789,No-bonds,ch4,question,45,0.0552
exp11_llm_9b_allied_none/seed_789,No-bonds,ch4,request,25,0.0307
exp11_llm_9b_allied_none/seed_789,No-bonds,ch4,directive,3,0.0037
exp11_llm_9b_allied_none/seed_789,No-bonds,ch4,acknowledgment,1,0.0012
exp11_llm_9b_allied_none/seed_789,No-bonds,ch5,status_report,105,0.6213
exp11_llm_9b_allied_none/seed_789,No-bonds,ch5,commitment,18,0.1065
exp11_llm_9b_allied_none/seed_789,No-bonds,ch5,request,11,0.0651
exp11_llm_9b_allied_none/seed_789,No-bonds,ch5,acknowledgment,6,0.0355
exp11_llm_9b_allied_none/seed_789,No-bonds,ch5,question,3,0.0178
exp11_llm_9b_allied_none/seed_789,No-bonds,ch5,directive,2,0.0118
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch1,status_report,369,0.5271
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch1,commitment,118,0.1686
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch1,request,18,0.0257
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch1,question,4,0.0057
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch1,acknowledgment,2,0.0029
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch1,directive,1,0.0014
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,?,status_report,175,0.4902
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,?,commitment,73,0.2045
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,?,question,6,0.0168
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,?,request,19,0.0532
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,?,acknowledgment,1,0.0028
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,?,directive,2,0.0056
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch2,status_report,353,0.4233
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch2,request,134,0.1607
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch2,commitment,156,0.1871
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch2,question,43,0.0516
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch2,directive,26,0.0312
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch2,acknowledgment,2,0.0024
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch3,commitment,246,0.2742
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch3,status_report,459,0.5117
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch3,request,105,0.1171
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch3,question,15,0.0167
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch3,directive,1,0.0011
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch3,acknowledgment,3,0.0033
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch4,status_report,429,0.5369
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch4,commitment,101,0.1264
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch4,question,29,0.0363
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch4,acknowledgment,15,0.0188
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch4,request,42,0.0526
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch4,directive,3,0.0038
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch5,status_report,6,0.6667
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch5,acknowledgment,1,0.1111
exp10_llm_9b_allied_pair/seed_1011,Allied-pair,ch5,commitment,1,0.1111
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch1,commitment,134,0.1754
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch1,status_report,391,0.5118
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch1,request,16,0.0209
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch1,question,9,0.0118
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch1,directive,1,0.0013
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch1,acknowledgment,7,0.0092
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch2,status_report,300,0.361
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch2,commitment,173,0.2082
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch2,request,160,0.1925
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch2,question,28,0.0337
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch2,acknowledgment,2,0.0024
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch2,directive,6,0.0072
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,?,status_report,178,0.4341
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,?,question,8,0.0195
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,?,commitment,97,0.2366
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,?,directive,2,0.0049
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,?,request,25,0.061
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,?,acknowledgment,1,0.0024
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch3,commitment,225,0.2511
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch3,status_report,443,0.4944
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch3,request,125,0.1395
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch3,question,11,0.0123
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch4,question,37,0.0534
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch4,status_report,344,0.4964
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch4,commitment,130,0.1876
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch4,request,25,0.0361
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch4,acknowledgment,3,0.0043
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch4,directive,1,0.0014
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch5,status_report,10,0.2041
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch5,commitment,13,0.2653
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch5,acknowledgment,2,0.0408
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch5,directive,1,0.0204
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch5,request,2,0.0408
exp10_llm_9b_allied_pair/seed_1213,Allied-pair,ch5,question,1,0.0204
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch2,request,171,0.2154
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch2,status_report,251,0.3161
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch2,commitment,125,0.1574
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch2,question,25,0.0315
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch2,directive,16,0.0202
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch2,acknowledgment,3,0.0038
exp10_llm_9b_allied_pair/seed_123,Allied-pair,?,request,9,0.0909
exp10_llm_9b_allied_pair/seed_123,Allied-pair,?,status_report,35,0.3535
exp10_llm_9b_allied_pair/seed_123,Allied-pair,?,commitment,16,0.1616
exp10_llm_9b_allied_pair/seed_123,Allied-pair,?,question,5,0.0505
exp10_llm_9b_allied_pair/seed_123,Allied-pair,?,directive,1,0.0101
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch3,commitment,164,0.183
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch3,status_report,482,0.5379
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch3,request,134,0.1496
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch3,acknowledgment,4,0.0045
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch3,directive,1,0.0011
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch3,question,13,0.0145
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch4,status_report,435,0.4977
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch4,commitment,125,0.143
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch4,question,29,0.0332
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch4,request,33,0.0378
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch4,directive,2,0.0023
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch4,acknowledgment,1,0.0011
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch5,status_report,89,0.2947
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch5,question,16,0.053
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch5,commitment,40,0.1325
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch5,request,13,0.043
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch5,directive,1,0.0033
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch1,status_report,294,0.4925
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch1,commitment,64,0.1072
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch1,request,9,0.0151
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch1,question,5,0.0084
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch1,acknowledgment,2,0.0034
exp10_llm_9b_allied_pair/seed_123,Allied-pair,ch1,directive,2,0.0034
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch2,commitment,97,0.1396
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch2,request,124,0.1784
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch2,directive,82,0.118
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch2,status_report,248,0.3568
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch2,question,8,0.0115
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch2,acknowledgment,3,0.0043
exp10_llm_9b_allied_pair/seed_42,Allied-pair,?,status_report,52,0.3562
exp10_llm_9b_allied_pair/seed_42,Allied-pair,?,commitment,22,0.1507
exp10_llm_9b_allied_pair/seed_42,Allied-pair,?,directive,3,0.0205
exp10_llm_9b_allied_pair/seed_42,Allied-pair,?,request,8,0.0548
exp10_llm_9b_allied_pair/seed_42,Allied-pair,?,question,3,0.0205
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch3,request,170,0.1893
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch3,status_report,442,0.4922
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch3,commitment,157,0.1748
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch3,acknowledgment,4,0.0045
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch3,question,22,0.0245
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch4,request,35,0.0406
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch4,status_report,494,0.5731
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch4,commitment,123,0.1427
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch4,question,38,0.0441
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch4,acknowledgment,9,0.0104
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch4,directive,3,0.0035
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch5,status_report,2,0.3333
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch1,status_report,290,0.5609
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch1,commitment,84,0.1625
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch1,request,2,0.0039
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch1,directive,2,0.0039
exp10_llm_9b_allied_pair/seed_42,Allied-pair,ch1,question,2,0.0039
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch2,request,136,0.1921
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch2,status_report,262,0.3701
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch2,question,53,0.0749
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch2,commitment,129,0.1822
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch2,acknowledgment,5,0.0071
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch2,directive,29,0.041
exp10_llm_9b_allied_pair/seed_456,Allied-pair,?,status_report,68,0.5484
exp10_llm_9b_allied_pair/seed_456,Allied-pair,?,commitment,45,0.3629
exp10_llm_9b_allied_pair/seed_456,Allied-pair,?,question,6,0.0484
exp10_llm_9b_allied_pair/seed_456,Allied-pair,?,request,3,0.0242
exp10_llm_9b_allied_pair/seed_456,Allied-pair,?,directive,1,0.0081
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch3,commitment,213,0.2385
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch3,status_report,470,0.5263
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch3,request,163,0.1825
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch3,question,16,0.0179
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch3,acknowledgment,4,0.0045
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch3,directive,3,0.0034
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch4,status_report,435,0.4983
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch4,commitment,110,0.126
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch4,request,32,0.0367
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch4,question,56,0.0641
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch4,acknowledgment,2,0.0023
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch5,status_report,15,0.2778
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch5,commitment,4,0.0741
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch5,question,2,0.037
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch5,request,1,0.0185
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch1,status_report,307,0.602
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch1,question,10,0.0196
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch1,commitment,65,0.1275
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch1,directive,5,0.0098
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch1,request,10,0.0196
exp10_llm_9b_allied_pair/seed_456,Allied-pair,ch1,acknowledgment,2,0.0039
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch1,status_report,411,0.5055
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch1,commitment,106,0.1304
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch1,request,24,0.0295
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch1,acknowledgment,7,0.0086
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch1,question,13,0.016
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch1,directive,8,0.0098
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch2,request,144,0.1614
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch2,status_report,314,0.352
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch2,commitment,138,0.1547
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch2,directive,57,0.0639
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch2,acknowledgment,7,0.0078
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch2,question,23,0.0258
exp10_llm_9b_allied_pair/seed_789,Allied-pair,?,status_report,51,0.3187
exp10_llm_9b_allied_pair/seed_789,Allied-pair,?,commitment,32,0.2
exp10_llm_9b_allied_pair/seed_789,Allied-pair,?,request,3,0.0187
exp10_llm_9b_allied_pair/seed_789,Allied-pair,?,question,2,0.0125
exp10_llm_9b_allied_pair/seed_789,Allied-pair,?,directive,1,0.0063
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch3,request,133,0.1486
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch3,status_report,499,0.5575
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch3,commitment,177,0.1978
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch3,question,34,0.038
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch3,acknowledgment,4,0.0045
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch3,directive,2,0.0022
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch4,request,20,0.0243
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch4,status_report,391,0.4745
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch4,question,35,0.0425
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch4,commitment,121,0.1468
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch4,directive,1,0.0012
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch5,request,2,0.0339
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch5,status_report,23,0.3898
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch5,commitment,6,0.1017
exp10_llm_9b_allied_pair/seed_789,Allied-pair,ch5,question,2,0.0339
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch1,status_report,436,0.545
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch1,commitment,98,0.1225
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch1,request,10,0.0125
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch1,directive,6,0.0075
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch1,question,5,0.0063
exp09_llm_9b_allied_all/seed_1011,Allied-all,ch1,acknowledgment,1,0.0013
